Time	ThroughputH1	ThroughputH2	ThroughputH5
150	0.54912000000000005	0.52415999999999996	0.0
151	0.47423999999999999	0.52415999999999996	0.0
152	0.43264000000000002	0.44928000000000001	0.0
153	0.60736000000000001	0.49087999999999998	0.0
154	0.50751999999999997	0.51583999999999997	0.0
155	0.50751999999999997	0.49087999999999998	0.0
156	0.48255999999999999	0.41599999999999998	0.0
157	0.47423999999999999	0.61568000000000001	0.0
158	0.48255999999999999	0.53247999999999995	0.0
159	0.54079999999999995	0.45760000000000001	0.0
160	0.43264000000000002	0.46592	0.0
161	0.57408000000000003	0.52415999999999996	0.0
162	0.48255999999999999	0.51583999999999997	0.0
163	0.53247999999999995	0.46592	0.0
164	0.36608000000000002	0.45760000000000001	0.0
165	0.60736000000000001	0.57408000000000003	0.0
166	0.47423999999999999	0.52415999999999996	0.0
167	0.49919999999999998	0.49919999999999998	0.0
168	0.49919999999999998	0.47423999999999999	0.0
169	0.54079999999999995	0.49087999999999998	0.0
170	0.51583999999999997	0.48255999999999999	0.0
171	0.49919999999999998	0.49919999999999998	0.0
172	0.39935999999999999	0.49087999999999998	0.0
173	0.59072000000000002	0.51583999999999997	0.0
174	0.45760000000000001	0.54912000000000005	0.0
175	0.53247999999999995	0.46592	0.0
176	0.49919999999999998	0.41599999999999998	0.0
177	0.53247999999999995	0.54912000000000005	0.0
178	0.44928000000000001	0.54912000000000005	0.0
179	0.54079999999999995	0.46592	0.0
