Time	Throughput1	Throughput2	Ratio
100	0.59199999999999997	0.41599999999999998	1.4230769230769231
100.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
101	0.59199999999999997	0.432	1.3703703703703702
101.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
102	0.59199999999999997	0.41599999999999998	1.4230769230769231
102.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
103	0.57599999999999996	0.41599999999999998	1.3846153846153846
103.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
104	0.57599999999999996	0.41599999999999998	1.3846153846153846
104.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
105	0.59199999999999997	0.41599999999999998	1.4230769230769231
105.5	0.56000000000000005	0.41599999999999998	1.3461538461538463
106	0.59199999999999997	0.41599999999999998	1.4230769230769231
106.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
107	0.59199999999999997	0.41599999999999998	1.4230769230769231
107.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
108	0.57599999999999996	0.432	1.3333333333333333
108.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
109	0.59199999999999997	0.432	1.3703703703703702
109.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
110	0.59199999999999997	0.41599999999999998	1.4230769230769231
110.5	0.57599999999999996	0.432	1.3333333333333333
111	0.59199999999999997	0.41599999999999998	1.4230769230769231
111.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
112	0.59199999999999997	0.41599999999999998	1.4230769230769231
112.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
113	0.59199999999999997	0.432	1.3703703703703702
113.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
114	0.59199999999999997	0.41599999999999998	1.4230769230769231
114.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
115	0.57599999999999996	0.41599999999999998	1.3846153846153846
115.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
116	0.57599999999999996	0.41599999999999998	1.3846153846153846
116.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
117	0.59199999999999997	0.41599999999999998	1.4230769230769231
117.5	0.56000000000000005	0.41599999999999998	1.3461538461538463
118	0.59199999999999997	0.41599999999999998	1.4230769230769231
118.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
119	0.59199999999999997	0.41599999999999998	1.4230769230769231
119.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
120	0.57599999999999996	0.432	1.3333333333333333
120.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
121	0.59199999999999997	0.432	1.3703703703703702
121.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
122	0.59199999999999997	0.41599999999999998	1.4230769230769231
122.5	0.57599999999999996	0.432	1.3333333333333333
123	0.59199999999999997	0.41599999999999998	1.4230769230769231
123.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
124	0.59199999999999997	0.41599999999999998	1.4230769230769231
124.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
125	0.59199999999999997	0.432	1.3703703703703702
125.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
126	0.59199999999999997	0.41599999999999998	1.4230769230769231
126.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
127	0.57599999999999996	0.41599999999999998	1.3846153846153846
127.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
128	0.57599999999999996	0.41599999999999998	1.3846153846153846
128.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
129	0.59199999999999997	0.41599999999999998	1.4230769230769231
129.5	0.56000000000000005	0.41599999999999998	1.3461538461538463
130	0.59199999999999997	0.41599999999999998	1.4230769230769231
130.5	0.57599999999999996	0.41599999999999998	1.3846153846153846
131	0.59199999999999997	0.41599999999999998	1.4230769230769231
131.5	0.59199999999999997	0.41599999999999998	1.4230769230769231
132	0.57599999999999996	0.432	1.3333333333333333
132.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
133	0.59199999999999997	0.432	1.3703703703703702
133.5	0.57599999999999996	0.40000000000000002	1.4399999999999997
134	0.59199999999999997	0.41599999999999998	1.4230769230769231
134.5	0.57599999999999996	0.432	1.3333333333333333
135	0.59199999999999997	0.41599999999999998	1.4230769230769231
