Time	Throughput1	Throughput2	Ratio
100	0.53247999999999995	0.46592	1.1428571428571428
100.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
101	0.54912000000000005	0.46592	1.1785714285714286
101.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
102	0.54912000000000005	0.44928000000000001	1.2222222222222223
102.5	0.54912000000000005	0.46592	1.1785714285714286
103	0.54912000000000005	0.44928000000000001	1.2222222222222223
103.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
104	0.54912000000000005	0.46592	1.1785714285714286
104.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
105	0.54912000000000005	0.44928000000000001	1.2222222222222223
105.5	0.53247999999999995	0.46592	1.1428571428571428
106	0.56576000000000004	0.44928000000000001	1.2592592592592593
106.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
107	0.53247999999999995	0.46592	1.1428571428571428
107.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
108	0.53247999999999995	0.44928000000000001	1.1851851851851851
108.5	0.56576000000000004	0.46592	1.2142857142857144
109	0.54912000000000005	0.43264000000000002	1.2692307692307694
109.5	0.53247999999999995	0.46592	1.1428571428571428
110	0.54912000000000005	0.44928000000000001	1.2222222222222223
110.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
111	0.54912000000000005	0.46592	1.1785714285714286
111.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
112	0.54912000000000005	0.44928000000000001	1.2222222222222223
112.5	0.53247999999999995	0.46592	1.1428571428571428
113	0.56576000000000004	0.44928000000000001	1.2592592592592593
113.5	0.53247999999999995	0.46592	1.1428571428571428
114	0.54912000000000005	0.44928000000000001	1.2222222222222223
114.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
115	0.53247999999999995	0.44928000000000001	1.1851851851851851
115.5	0.54912000000000005	0.46592	1.1785714285714286
116	0.54912000000000005	0.44928000000000001	1.2222222222222223
116.5	0.54912000000000005	0.46592	1.1785714285714286
117	0.54912000000000005	0.43264000000000002	1.2692307692307694
117.5	0.53247999999999995	0.46592	1.1428571428571428
118	0.54912000000000005	0.46592	1.1785714285714286
118.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
119	0.53247999999999995	0.46592	1.1428571428571428
119.5	0.54912000000000005	0.43264000000000002	1.2692307692307694
120	0.54912000000000005	0.44928000000000001	1.2222222222222223
120.5	0.53247999999999995	0.46592	1.1428571428571428
121	0.54912000000000005	0.44928000000000001	1.2222222222222223
121.5	0.54912000000000005	0.46592	1.1785714285714286
122	0.53247999999999995	0.44928000000000001	1.1851851851851851
122.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
123	0.54912000000000005	0.46592	1.1785714285714286
123.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
124	0.54912000000000005	0.44928000000000001	1.2222222222222223
124.5	0.54912000000000005	0.46592	1.1785714285714286
125	0.53247999999999995	0.44928000000000001	1.1851851851851851
125.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
126	0.53247999999999995	0.46592	1.1428571428571428
126.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
127	0.54912000000000005	0.44928000000000001	1.2222222222222223
127.5	0.53247999999999995	0.46592	1.1428571428571428
128	0.54912000000000005	0.44928000000000001	1.2222222222222223
128.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
129	0.56576000000000004	0.46592	1.2142857142857144
129.5	0.54912000000000005	0.43264000000000002	1.2692307692307694
130	0.53247999999999995	0.46592	1.1428571428571428
130.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
131	0.53247999999999995	0.44928000000000001	1.1851851851851851
131.5	0.54912000000000005	0.46592	1.1785714285714286
132	0.54912000000000005	0.44928000000000001	1.2222222222222223
132.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
133	0.53247999999999995	0.46592	1.1428571428571428
133.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
134	0.54912000000000005	0.46592	1.1785714285714286
134.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
135	0.54912000000000005	0.44928000000000001	1.2222222222222223
135.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
136	0.54912000000000005	0.46592	1.1785714285714286
136.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
137	0.54912000000000005	0.46592	1.1785714285714286
137.5	0.54912000000000005	0.43264000000000002	1.2692307692307694
138	0.53247999999999995	0.46592	1.1428571428571428
138.5	0.54912000000000005	0.46592	1.1785714285714286
139	0.56576000000000004	0.44928000000000001	1.2592592592592593
139.5	0.53247999999999995	0.46592	1.1428571428571428
140	0.54912000000000005	0.43264000000000002	1.2692307692307694
140.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
141	0.53247999999999995	0.46592	1.1428571428571428
141.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
142	0.54912000000000005	0.46592	1.1785714285714286
142.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
143	0.54912000000000005	0.44928000000000001	1.2222222222222223
143.5	0.54912000000000005	0.46592	1.1785714285714286
144	0.53247999999999995	0.44928000000000001	1.1851851851851851
144.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
145	0.54912000000000005	0.46592	1.1785714285714286
145.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
146	0.54912000000000005	0.44928000000000001	1.2222222222222223
146.5	0.53247999999999995	0.46592	1.1428571428571428
147	0.56576000000000004	0.44928000000000001	1.2592592592592593
147.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
148	0.53247999999999995	0.44928000000000001	1.1851851851851851
148.5	0.54912000000000005	0.46592	1.1785714285714286
149	0.53247999999999995	0.44928000000000001	1.1851851851851851
149.5	0.56576000000000004	0.46592	1.2142857142857144
150	0.54912000000000005	0.43264000000000002	1.2692307692307694
150.5	0.53247999999999995	0.46592	1.1428571428571428
151	0.54912000000000005	0.44928000000000001	1.2222222222222223
151.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
152	0.54912000000000005	0.46592	1.1785714285714286
152.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
153	0.54912000000000005	0.44928000000000001	1.2222222222222223
153.5	0.53247999999999995	0.46592	1.1428571428571428
154	0.54912000000000005	0.44928000000000001	1.2222222222222223
154.5	0.53247999999999995	0.46592	1.1428571428571428
155	0.56576000000000004	0.44928000000000001	1.2592592592592593
155.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
156	0.53247999999999995	0.44928000000000001	1.1851851851851851
156.5	0.54912000000000005	0.46592	1.1785714285714286
157	0.54912000000000005	0.44928000000000001	1.2222222222222223
157.5	0.54912000000000005	0.46592	1.1785714285714286
158	0.54912000000000005	0.43264000000000002	1.2692307692307694
158.5	0.53247999999999995	0.44928000000000001	1.1851851851851851
159	0.54912000000000005	0.48255999999999999	1.1379310344827587
159.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
160	0.54912000000000005	0.46592	1.1785714285714286
160.5	0.54912000000000005	0.43264000000000002	1.2692307692307694
161	0.54912000000000005	0.44928000000000001	1.2222222222222223
161.5	0.53247999999999995	0.46592	1.1428571428571428
162	0.54912000000000005	0.44928000000000001	1.2222222222222223
162.5	0.54912000000000005	0.46592	1.1785714285714286
163	0.53247999999999995	0.44928000000000001	1.1851851851851851
163.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
164	0.54912000000000005	0.46592	1.1785714285714286
