Time	Throughput1	Throughput2	Ratio
100	0.56576000000000004	0.43264000000000002	1.3076923076923077
100.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
101	0.58240000000000003	0.43264000000000002	1.346153846153846
101.5	0.54912000000000005	0.43264000000000002	1.2692307692307694
102	0.56576000000000004	0.44928000000000001	1.2592592592592593
102.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
103	0.56576000000000004	0.41599999999999998	1.3600000000000001
103.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
104	0.56576000000000004	0.43264000000000002	1.3076923076923077
104.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
105	0.56576000000000004	0.43264000000000002	1.3076923076923077
105.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
106	0.56576000000000004	0.41599999999999998	1.3600000000000001
106.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
107	0.56576000000000004	0.43264000000000002	1.3076923076923077
107.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
108	0.56576000000000004	0.43264000000000002	1.3076923076923077
108.5	0.54912000000000005	0.43264000000000002	1.2692307692307694
109	0.56576000000000004	0.43264000000000002	1.3076923076923077
109.5	0.58240000000000003	0.43264000000000002	1.346153846153846
110	0.54912000000000005	0.44928000000000001	1.2222222222222223
110.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
111	0.56576000000000004	0.43264000000000002	1.3076923076923077
111.5	0.58240000000000003	0.43264000000000002	1.346153846153846
112	0.56576000000000004	0.43264000000000002	1.3076923076923077
112.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
113	0.54912000000000005	0.43264000000000002	1.2692307692307694
113.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
114	0.58240000000000003	0.43264000000000002	1.346153846153846
114.5	0.54912000000000005	0.41599999999999998	1.3200000000000003
115	0.56576000000000004	0.44928000000000001	1.2592592592592593
115.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
116	0.56576000000000004	0.43264000000000002	1.3076923076923077
116.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
117	0.56576000000000004	0.43264000000000002	1.3076923076923077
117.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
118	0.56576000000000004	0.44928000000000001	1.2592592592592593
118.5	0.56576000000000004	0.43264000000000002	1.3076923076923077
119	0.56576000000000004	0.41599999999999998	1.3600000000000001
119.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
120	0.56576000000000004	0.43264000000000002	1.3076923076923077
120.5	0.56576000000000004	0.44928000000000001	1.2592592592592593
121	0.56576000000000004	0.41599999999999998	1.3600000000000001
121.5	0.54912000000000005	0.44928000000000001	1.2222222222222223
122	0.58240000000000003	0.43264000000000002	1.346153846153846
