Time	Throughput1	Throughput2	Ratio
100	0.68799999999999994	0.30399999999999999	2.263157894736842
100.5	0.70399999999999996	0.32000000000000001	2.1999999999999997
101	0.67200000000000004	0.32000000000000001	2.1000000000000001
101.5	0.68799999999999994	0.30399999999999999	2.263157894736842
102	0.68799999999999994	0.30399999999999999	2.263157894736842
102.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
103	0.68799999999999994	0.30399999999999999	2.263157894736842
103.5	0.70399999999999996	0.32000000000000001	2.1999999999999997
104	0.67200000000000004	0.32000000000000001	2.1000000000000001
104.5	0.68799999999999994	0.30399999999999999	2.263157894736842
105	0.68799999999999994	0.30399999999999999	2.263157894736842
105.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
106	0.68799999999999994	0.32000000000000001	2.1499999999999999
106.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
107	0.67200000000000004	0.30399999999999999	2.2105263157894739
107.5	0.70399999999999996	0.30399999999999999	2.3157894736842106
108	0.68799999999999994	0.30399999999999999	2.263157894736842
108.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
109	0.68799999999999994	0.32000000000000001	2.1499999999999999
109.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
110	0.67200000000000004	0.30399999999999999	2.2105263157894739
110.5	0.70399999999999996	0.30399999999999999	2.3157894736842106
111	0.68799999999999994	0.32000000000000001	2.1499999999999999
111.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
112	0.67200000000000004	0.30399999999999999	2.2105263157894739
112.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
113	0.68799999999999994	0.30399999999999999	2.263157894736842
113.5	0.70399999999999996	0.30399999999999999	2.3157894736842106
114	0.68799999999999994	0.32000000000000001	2.1499999999999999
114.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
115	0.67200000000000004	0.30399999999999999	2.2105263157894739
115.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
116	0.68799999999999994	0.30399999999999999	2.263157894736842
116.5	0.70399999999999996	0.32000000000000001	2.1999999999999997
117	0.67200000000000004	0.32000000000000001	2.1000000000000001
117.5	0.68799999999999994	0.30399999999999999	2.263157894736842
118	0.68799999999999994	0.30399999999999999	2.263157894736842
118.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
119	0.68799999999999994	0.30399999999999999	2.263157894736842
119.5	0.70399999999999996	0.32000000000000001	2.1999999999999997
120	0.67200000000000004	0.32000000000000001	2.1000000000000001
120.5	0.68799999999999994	0.30399999999999999	2.263157894736842
121	0.68799999999999994	0.30399999999999999	2.263157894736842
121.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
122	0.68799999999999994	0.32000000000000001	2.1499999999999999
122.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
123	0.67200000000000004	0.30399999999999999	2.2105263157894739
123.5	0.70399999999999996	0.30399999999999999	2.3157894736842106
124	0.68799999999999994	0.30399999999999999	2.263157894736842
124.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
125	0.68799999999999994	0.32000000000000001	2.1499999999999999
125.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
126	0.67200000000000004	0.30399999999999999	2.2105263157894739
126.5	0.70399999999999996	0.30399999999999999	2.3157894736842106
127	0.68799999999999994	0.32000000000000001	2.1499999999999999
127.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
128	0.67200000000000004	0.30399999999999999	2.2105263157894739
128.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
129	0.68799999999999994	0.30399999999999999	2.263157894736842
129.5	0.70399999999999996	0.30399999999999999	2.3157894736842106
130	0.68799999999999994	0.32000000000000001	2.1499999999999999
130.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
131	0.67200000000000004	0.30399999999999999	2.2105263157894739
131.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
132	0.68799999999999994	0.30399999999999999	2.263157894736842
132.5	0.70399999999999996	0.32000000000000001	2.1999999999999997
133	0.67200000000000004	0.32000000000000001	2.1000000000000001
133.5	0.68799999999999994	0.30399999999999999	2.263157894736842
134	0.68799999999999994	0.30399999999999999	2.263157894736842
134.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
135	0.68799999999999994	0.30399999999999999	2.263157894736842
135.5	0.70399999999999996	0.32000000000000001	2.1999999999999997
136	0.67200000000000004	0.32000000000000001	2.1000000000000001
136.5	0.68799999999999994	0.30399999999999999	2.263157894736842
137	0.68799999999999994	0.30399999999999999	2.263157894736842
137.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
138	0.68799999999999994	0.32000000000000001	2.1499999999999999
138.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
139	0.67200000000000004	0.30399999999999999	2.2105263157894739
139.5	0.70399999999999996	0.30399999999999999	2.3157894736842106
140	0.68799999999999994	0.30399999999999999	2.263157894736842
140.5	0.68799999999999994	0.32000000000000001	2.1499999999999999
141	0.68799999999999994	0.32000000000000001	2.1499999999999999
