Time	Throughput1	Throughput2	Ratio
165.5	0.752	0.23999999999999999	3.1333333333333333
166	0.752	0.25600000000000001	2.9375
166.5	0.752	0.23999999999999999	3.1333333333333333
167	0.73599999999999999	0.25600000000000001	2.875
167.5	0.76800000000000002	0.25600000000000001	3.0
168	0.73599999999999999	0.23999999999999999	3.0666666666666669
168.5	0.752	0.25600000000000001	2.9375
169	0.752	0.25600000000000001	2.9375
169.5	0.752	0.23999999999999999	3.1333333333333333
170	0.752	0.25600000000000001	2.9375
170.5	0.752	0.23999999999999999	3.1333333333333333
171	0.73599999999999999	0.25600000000000001	2.875
171.5	0.76800000000000002	0.25600000000000001	3.0
172	0.73599999999999999	0.23999999999999999	3.0666666666666669
172.5	0.752	0.25600000000000001	2.9375
173	0.752	0.25600000000000001	2.9375
173.5	0.752	0.23999999999999999	3.1333333333333333
174	0.752	0.25600000000000001	2.9375
174.5	0.752	0.23999999999999999	3.1333333333333333
175	0.73599999999999999	0.25600000000000001	2.875
175.5	0.76800000000000002	0.25600000000000001	3.0
176	0.73599999999999999	0.23999999999999999	3.0666666666666669
176.5	0.752	0.25600000000000001	2.9375
177	0.752	0.25600000000000001	2.9375
177.5	0.752	0.23999999999999999	3.1333333333333333
178	0.752	0.25600000000000001	2.9375
178.5	0.752	0.23999999999999999	3.1333333333333333
179	0.73599999999999999	0.25600000000000001	2.875
179.5	0.76800000000000002	0.25600000000000001	3.0
180	0.73599999999999999	0.23999999999999999	3.0666666666666669
180.5	0.752	0.25600000000000001	2.9375
181	0.752	0.25600000000000001	2.9375
181.5	0.752	0.23999999999999999	3.1333333333333333
182	0.752	0.25600000000000001	2.9375
182.5	0.752	0.23999999999999999	3.1333333333333333
183	0.73599999999999999	0.25600000000000001	2.875
183.5	0.76800000000000002	0.25600000000000001	3.0
184	0.73599999999999999	0.23999999999999999	3.0666666666666669
184.5	0.752	0.25600000000000001	2.9375
185	0.752	0.25600000000000001	2.9375
185.5	0.752	0.23999999999999999	3.1333333333333333
186	0.752	0.25600000000000001	2.9375
186.5	0.752	0.23999999999999999	3.1333333333333333
187	0.73599999999999999	0.25600000000000001	2.875
187.5	0.76800000000000002	0.25600000000000001	3.0
188	0.73599999999999999	0.23999999999999999	3.0666666666666669
188.5	0.752	0.25600000000000001	2.9375
189	0.752	0.25600000000000001	2.9375
189.5	0.752	0.23999999999999999	3.1333333333333333
190	0.752	0.25600000000000001	2.9375
190.5	0.752	0.23999999999999999	3.1333333333333333
191	0.73599999999999999	0.25600000000000001	2.875
191.5	0.76800000000000002	0.25600000000000001	3.0
192	0.73599999999999999	0.23999999999999999	3.0666666666666669
192.5	0.752	0.25600000000000001	2.9375
193	0.752	0.25600000000000001	2.9375
193.5	0.752	0.23999999999999999	3.1333333333333333
194	0.752	0.25600000000000001	2.9375
194.5	0.752	0.23999999999999999	3.1333333333333333
195	0.73599999999999999	0.25600000000000001	2.875
195.5	0.76800000000000002	0.25600000000000001	3.0
196	0.73599999999999999	0.23999999999999999	3.0666666666666669
196.5	0.752	0.25600000000000001	2.9375
197	0.752	0.25600000000000001	2.9375
197.5	0.752	0.23999999999999999	3.1333333333333333
198	0.752	0.25600000000000001	2.9375
198.5	0.752	0.23999999999999999	3.1333333333333333
199	0.73599999999999999	0.25600000000000001	2.875
199.5	0.76800000000000002	0.25600000000000001	3.0
200	0.73599999999999999	0.23999999999999999	3.0666666666666669
200.5	0.752	0.25600000000000001	2.9375
201	0.752	0.25600000000000001	2.9375
201.5	0.752	0.23999999999999999	3.1333333333333333
202	0.752	0.25600000000000001	2.9375
202.5	0.752	0.23999999999999999	3.1333333333333333
203	0.73599999999999999	0.25600000000000001	2.875
203.5	0.76800000000000002	0.25600000000000001	3.0
204	0.73599999999999999	0.23999999999999999	3.0666666666666669
204.5	0.752	0.25600000000000001	2.9375
205	0.752	0.25600000000000001	2.9375
205.5	0.752	0.23999999999999999	3.1333333333333333
206	0.752	0.25600000000000001	2.9375
206.5	0.752	0.23999999999999999	3.1333333333333333
207	0.73599999999999999	0.25600000000000001	2.875
207.5	0.76800000000000002	0.25600000000000001	3.0
208	0.73599999999999999	0.23999999999999999	3.0666666666666669
208.5	0.752	0.25600000000000001	2.9375
209	0.752	0.25600000000000001	2.9375
209.5	0.752	0.23999999999999999	3.1333333333333333
210	0.752	0.25600000000000001	2.9375
210.5	0.752	0.23999999999999999	3.1333333333333333
211	0.73599999999999999	0.25600000000000001	2.875
211.5	0.76800000000000002	0.25600000000000001	3.0
212	0.73599999999999999	0.23999999999999999	3.0666666666666669
212.5	0.752	0.25600000000000001	2.9375
213	0.752	0.25600000000000001	2.9375
213.5	0.752	0.23999999999999999	3.1333333333333333
214	0.752	0.25600000000000001	2.9375
214.5	0.752	0.23999999999999999	3.1333333333333333
215	0.73599999999999999	0.25600000000000001	2.875
215.5	0.76800000000000002	0.25600000000000001	3.0
216	0.73599999999999999	0.23999999999999999	3.0666666666666669
216.5	0.752	0.25600000000000001	2.9375
217	0.752	0.25600000000000001	2.9375
217.5	0.752	0.23999999999999999	3.1333333333333333
218	0.752	0.25600000000000001	2.9375
218.5	0.752	0.23999999999999999	3.1333333333333333
219	0.73599999999999999	0.25600000000000001	2.875
219.5	0.76800000000000002	0.25600000000000001	3.0
220	0.73599999999999999	0.23999999999999999	3.0666666666666669
220.5	0.752	0.25600000000000001	2.9375
221	0.752	0.25600000000000001	2.9375
221.5	0.752	0.23999999999999999	3.1333333333333333
222	0.752	0.25600000000000001	2.9375
222.5	0.752	0.23999999999999999	3.1333333333333333
223	0.73599999999999999	0.25600000000000001	2.875
223.5	0.76800000000000002	0.25600000000000001	3.0
224	0.73599999999999999	0.23999999999999999	3.0666666666666669
224.5	0.752	0.25600000000000001	2.9375
225	0.752	0.25600000000000001	2.9375
225.5	0.752	0.23999999999999999	3.1333333333333333
226	0.752	0.25600000000000001	2.9375
226.5	0.752	0.23999999999999999	3.1333333333333333
227	0.73599999999999999	0.25600000000000001	2.875
227.5	0.76800000000000002	0.25600000000000001	3.0
228	0.73599999999999999	0.23999999999999999	3.0666666666666669
228.5	0.752	0.25600000000000001	2.9375
229	0.752	0.25600000000000001	2.9375
229.5	0.752	0.23999999999999999	3.1333333333333333
230	0.752	0.25600000000000001	2.9375
230.5	0.752	0.23999999999999999	3.1333333333333333
231	0.73599999999999999	0.25600000000000001	2.875
231.5	0.76800000000000002	0.25600000000000001	3.0
232	0.73599999999999999	0.23999999999999999	3.0666666666666669
232.5	0.752	0.25600000000000001	2.9375
233	0.752	0.25600000000000001	2.9375
233.5	0.752	0.23999999999999999	3.1333333333333333
234	0.752	0.25600000000000001	2.9375
234.5	0.752	0.23999999999999999	3.1333333333333333
235	0.73599999999999999	0.25600000000000001	2.875
235.5	0.76800000000000002	0.25600000000000001	3.0
236	0.73599999999999999	0.23999999999999999	3.0666666666666669
236.5	0.752	0.25600000000000001	2.9375
237	0.752	0.25600000000000001	2.9375
237.5	0.752	0.23999999999999999	3.1333333333333333
238	0.752	0.25600000000000001	2.9375
238.5	0.752	0.23999999999999999	3.1333333333333333
239	0.73599999999999999	0.25600000000000001	2.875
239.5	0.76800000000000002	0.25600000000000001	3.0
240	0.73599999999999999	0.23999999999999999	3.0666666666666669
240.5	0.752	0.25600000000000001	2.9375
241	0.752	0.25600000000000001	2.9375
241.5	0.752	0.23999999999999999	3.1333333333333333
242	0.752	0.25600000000000001	2.9375
242.5	0.752	0.23999999999999999	3.1333333333333333
243	0.73599999999999999	0.25600000000000001	2.875
243.5	0.76800000000000002	0.25600000000000001	3.0
244	0.73599999999999999	0.23999999999999999	3.0666666666666669
244.5	0.752	0.25600000000000001	2.9375
245	0.752	0.25600000000000001	2.9375
245.5	0.752	0.23999999999999999	3.1333333333333333
246	0.752	0.25600000000000001	2.9375
246.5	0.752	0.23999999999999999	3.1333333333333333
247	0.73599999999999999	0.25600000000000001	2.875
247.5	0.76800000000000002	0.25600000000000001	3.0
248	0.73599999999999999	0.23999999999999999	3.0666666666666669
248.5	0.752	0.25600000000000001	2.9375
249	0.752	0.25600000000000001	2.9375
249.5	0.752	0.23999999999999999	3.1333333333333333
250	0.752	0.25600000000000001	2.9375
250.5	0.752	0.23999999999999999	3.1333333333333333
251	0.73599999999999999	0.25600000000000001	2.875
251.5	0.76800000000000002	0.25600000000000001	3.0
252	0.73599999999999999	0.23999999999999999	3.0666666666666669
252.5	0.752	0.25600000000000001	2.9375
253	0.752	0.25600000000000001	2.9375
253.5	0.752	0.23999999999999999	3.1333333333333333
254	0.752	0.25600000000000001	2.9375
254.5	0.752	0.23999999999999999	3.1333333333333333
255	0.73599999999999999	0.25600000000000001	2.875
255.5	0.76800000000000002	0.25600000000000001	3.0
256	0.73599999999999999	0.23999999999999999	3.0666666666666669
256.5	0.752	0.25600000000000001	2.9375
257	0.752	0.25600000000000001	2.9375
257.5	0.752	0.23999999999999999	3.1333333333333333
258	0.752	0.25600000000000001	2.9375
258.5	0.752	0.23999999999999999	3.1333333333333333
259	0.73599999999999999	0.25600000000000001	2.875
259.5	0.76800000000000002	0.25600000000000001	3.0
260	0.73599999999999999	0.23999999999999999	3.0666666666666669
260.5	0.752	0.25600000000000001	2.9375
261	0.752	0.25600000000000001	2.9375
261.5	0.752	0.23999999999999999	3.1333333333333333
262	0.752	0.25600000000000001	2.9375
262.5	0.752	0.23999999999999999	3.1333333333333333
263	0.73599999999999999	0.25600000000000001	2.875
263.5	0.76800000000000002	0.25600000000000001	3.0
264	0.73599999999999999	0.23999999999999999	3.0666666666666669
264.5	0.752	0.25600000000000001	2.9375
265	0.752	0.25600000000000001	2.9375
265.5	0.752	0.23999999999999999	3.1333333333333333
266	0.752	0.25600000000000001	2.9375
266.5	0.752	0.23999999999999999	3.1333333333333333
267	0.73599999999999999	0.25600000000000001	2.875
267.5	0.76800000000000002	0.25600000000000001	3.0
268	0.73599999999999999	0.23999999999999999	3.0666666666666669
268.5	0.752	0.25600000000000001	2.9375
269	0.752	0.25600000000000001	2.9375
269.5	0.752	0.23999999999999999	3.1333333333333333
270	0.752	0.25600000000000001	2.9375
270.5	0.752	0.23999999999999999	3.1333333333333333
271	0.73599999999999999	0.25600000000000001	2.875
271.5	0.76800000000000002	0.25600000000000001	3.0
272	0.73599999999999999	0.23999999999999999	3.0666666666666669
272.5	0.752	0.25600000000000001	2.9375
273	0.752	0.25600000000000001	2.9375
273.5	0.752	0.23999999999999999	3.1333333333333333
274	0.752	0.25600000000000001	2.9375
274.5	0.752	0.23999999999999999	3.1333333333333333
275	0.73599999999999999	0.25600000000000001	2.875
275.5	0.76800000000000002	0.25600000000000001	3.0
276	0.73599999999999999	0.23999999999999999	3.0666666666666669
276.5	0.752	0.25600000000000001	2.9375
277	0.752	0.25600000000000001	2.9375
277.5	0.752	0.23999999999999999	3.1333333333333333
278	0.752	0.25600000000000001	2.9375
278.5	0.752	0.23999999999999999	3.1333333333333333
279	0.73599999999999999	0.25600000000000001	2.875
279.5	0.76800000000000002	0.25600000000000001	3.0
280	0.73599999999999999	0.23999999999999999	3.0666666666666669
280.5	0.752	0.25600000000000001	2.9375
281	0.752	0.25600000000000001	2.9375
281.5	0.752	0.23999999999999999	3.1333333333333333
282	0.752	0.25600000000000001	2.9375
282.5	0.752	0.23999999999999999	3.1333333333333333
283	0.73599999999999999	0.25600000000000001	2.875
283.5	0.76800000000000002	0.25600000000000001	3.0
284	0.73599999999999999	0.23999999999999999	3.0666666666666669
284.5	0.752	0.25600000000000001	2.9375
285	0.752	0.25600000000000001	2.9375
285.5	0.752	0.23999999999999999	3.1333333333333333
286	0.752	0.25600000000000001	2.9375
286.5	0.752	0.23999999999999999	3.1333333333333333
287	0.73599999999999999	0.25600000000000001	2.875
287.5	0.76800000000000002	0.25600000000000001	3.0
288	0.73599999999999999	0.23999999999999999	3.0666666666666669
288.5	0.752	0.25600000000000001	2.9375
289	0.752	0.25600000000000001	2.9375
289.5	0.752	0.23999999999999999	3.1333333333333333
290	0.752	0.25600000000000001	2.9375
290.5	0.752	0.23999999999999999	3.1333333333333333
291	0.73599999999999999	0.25600000000000001	2.875
291.5	0.76800000000000002	0.25600000000000001	3.0
292	0.73599999999999999	0.23999999999999999	3.0666666666666669
292.5	0.752	0.25600000000000001	2.9375
293	0.752	0.25600000000000001	2.9375
293.5	0.752	0.23999999999999999	3.1333333333333333
294	0.752	0.25600000000000001	2.9375
294.5	0.752	0.23999999999999999	3.1333333333333333
295	0.73599999999999999	0.25600000000000001	2.875
295.5	0.76800000000000002	0.25600000000000001	3.0
296	0.73599999999999999	0.23999999999999999	3.0666666666666669
296.5	0.752	0.25600000000000001	2.9375
297	0.752	0.25600000000000001	2.9375
297.5	0.752	0.23999999999999999	3.1333333333333333
298	0.752	0.25600000000000001	2.9375
298.5	0.752	0.23999999999999999	3.1333333333333333
299	0.73599999999999999	0.25600000000000001	2.875
299.5	0.76800000000000002	0.25600000000000001	3.0
300	0.73599999999999999	0.23999999999999999	3.0666666666666669
300.5	0.752	0.25600000000000001	2.9375
301	0.752	0.25600000000000001	2.9375
301.5	0.752	0.23999999999999999	3.1333333333333333
302	0.752	0.25600000000000001	2.9375
302.5	0.752	0.23999999999999999	3.1333333333333333
303	0.73599999999999999	0.25600000000000001	2.875
303.5	0.76800000000000002	0.25600000000000001	3.0
304	0.73599999999999999	0.23999999999999999	3.0666666666666669
304.5	0.752	0.25600000000000001	2.9375
305	0.752	0.25600000000000001	2.9375
305.5	0.752	0.23999999999999999	3.1333333333333333
306	0.752	0.25600000000000001	2.9375
306.5	0.752	0.23999999999999999	3.1333333333333333
307	0.73599999999999999	0.25600000000000001	2.875
307.5	0.76800000000000002	0.25600000000000001	3.0
308	0.73599999999999999	0.23999999999999999	3.0666666666666669
308.5	0.752	0.25600000000000001	2.9375
309	0.752	0.25600000000000001	2.9375
309.5	0.752	0.23999999999999999	3.1333333333333333
310	0.752	0.25600000000000001	2.9375
310.5	0.752	0.23999999999999999	3.1333333333333333
311	0.73599999999999999	0.25600000000000001	2.875
311.5	0.76800000000000002	0.25600000000000001	3.0
312	0.73599999999999999	0.23999999999999999	3.0666666666666669
312.5	0.752	0.25600000000000001	2.9375
313	0.752	0.25600000000000001	2.9375
313.5	0.752	0.23999999999999999	3.1333333333333333
314	0.752	0.25600000000000001	2.9375
314.5	0.752	0.23999999999999999	3.1333333333333333
315	0.73599999999999999	0.25600000000000001	2.875
315.5	0.76800000000000002	0.25600000000000001	3.0
316	0.73599999999999999	0.23999999999999999	3.0666666666666669
316.5	0.752	0.25600000000000001	2.9375
317	0.752	0.25600000000000001	2.9375
317.5	0.752	0.23999999999999999	3.1333333333333333
318	0.752	0.25600000000000001	2.9375
318.5	0.752	0.23999999999999999	3.1333333333333333
319	0.73599999999999999	0.25600000000000001	2.875
319.5	0.76800000000000002	0.25600000000000001	3.0
320	0.73599999999999999	0.23999999999999999	3.0666666666666669
320.5	0.752	0.25600000000000001	2.9375
321	0.752	0.25600000000000001	2.9375
321.5	0.752	0.23999999999999999	3.1333333333333333
322	0.752	0.25600000000000001	2.9375
322.5	0.752	0.23999999999999999	3.1333333333333333
323	0.73599999999999999	0.25600000000000001	2.875
323.5	0.76800000000000002	0.25600000000000001	3.0
324	0.73599999999999999	0.23999999999999999	3.0666666666666669
324.5	0.752	0.25600000000000001	2.9375
325	0.752	0.25600000000000001	2.9375
325.5	0.752	0.23999999999999999	3.1333333333333333
326	0.752	0.25600000000000001	2.9375
326.5	0.752	0.23999999999999999	3.1333333333333333
327	0.73599999999999999	0.25600000000000001	2.875
327.5	0.76800000000000002	0.25600000000000001	3.0
328	0.73599999999999999	0.23999999999999999	3.0666666666666669
328.5	0.752	0.25600000000000001	2.9375
329	0.752	0.25600000000000001	2.9375
329.5	0.752	0.23999999999999999	3.1333333333333333
330	0.752	0.25600000000000001	2.9375
330.5	0.752	0.23999999999999999	3.1333333333333333
331	0.73599999999999999	0.25600000000000001	2.875
331.5	0.76800000000000002	0.25600000000000001	3.0
332	0.73599999999999999	0.23999999999999999	3.0666666666666669
332.5	0.752	0.25600000000000001	2.9375
333	0.752	0.25600000000000001	2.9375
333.5	0.752	0.23999999999999999	3.1333333333333333
334	0.752	0.25600000000000001	2.9375
334.5	0.752	0.23999999999999999	3.1333333333333333
335	0.73599999999999999	0.25600000000000001	2.875
335.5	0.76800000000000002	0.25600000000000001	3.0
336	0.73599999999999999	0.23999999999999999	3.0666666666666669
336.5	0.752	0.25600000000000001	2.9375
337	0.752	0.25600000000000001	2.9375
337.5	0.752	0.23999999999999999	3.1333333333333333
338	0.752	0.25600000000000001	2.9375
338.5	0.752	0.23999999999999999	3.1333333333333333
339	0.73599999999999999	0.25600000000000001	2.875
339.5	0.76800000000000002	0.25600000000000001	3.0
340	0.73599999999999999	0.23999999999999999	3.0666666666666669
340.5	0.752	0.25600000000000001	2.9375
341	0.752	0.25600000000000001	2.9375
341.5	0.752	0.23999999999999999	3.1333333333333333
342	0.752	0.25600000000000001	2.9375
342.5	0.752	0.23999999999999999	3.1333333333333333
343	0.73599999999999999	0.25600000000000001	2.875
343.5	0.76800000000000002	0.25600000000000001	3.0
344	0.73599999999999999	0.23999999999999999	3.0666666666666669
344.5	0.752	0.25600000000000001	2.9375
345	0.752	0.25600000000000001	2.9375
345.5	0.752	0.23999999999999999	3.1333333333333333
346	0.752	0.25600000000000001	2.9375
346.5	0.752	0.23999999999999999	3.1333333333333333
347	0.73599999999999999	0.25600000000000001	2.875
347.5	0.76800000000000002	0.25600000000000001	3.0
348	0.73599999999999999	0.23999999999999999	3.0666666666666669
348.5	0.752	0.25600000000000001	2.9375
349	0.752	0.25600000000000001	2.9375
349.5	0.752	0.23999999999999999	3.1333333333333333
350	0.752	0.25600000000000001	2.9375
350.5	0.752	0.23999999999999999	3.1333333333333333
351	0.73599999999999999	0.25600000000000001	2.875
351.5	0.76800000000000002	0.25600000000000001	3.0
352	0.73599999999999999	0.23999999999999999	3.0666666666666669
352.5	0.752	0.25600000000000001	2.9375
353	0.752	0.25600000000000001	2.9375
353.5	0.752	0.23999999999999999	3.1333333333333333
354	0.752	0.25600000000000001	2.9375
354.5	0.752	0.23999999999999999	3.1333333333333333
355	0.73599999999999999	0.25600000000000001	2.875
355.5	0.76800000000000002	0.25600000000000001	3.0
356	0.73599999999999999	0.23999999999999999	3.0666666666666669
356.5	0.752	0.25600000000000001	2.9375
357	0.752	0.25600000000000001	2.9375
357.5	0.752	0.23999999999999999	3.1333333333333333
358	0.752	0.25600000000000001	2.9375
358.5	0.752	0.23999999999999999	3.1333333333333333
359	0.73599999999999999	0.25600000000000001	2.875
359.5	0.76800000000000002	0.25600000000000001	3.0
360	0.73599999999999999	0.23999999999999999	3.0666666666666669
360.5	0.752	0.25600000000000001	2.9375
361	0.752	0.25600000000000001	2.9375
361.5	0.752	0.23999999999999999	3.1333333333333333
362	0.752	0.25600000000000001	2.9375
362.5	0.752	0.23999999999999999	3.1333333333333333
363	0.73599999999999999	0.25600000000000001	2.875
363.5	0.76800000000000002	0.25600000000000001	3.0
364	0.73599999999999999	0.23999999999999999	3.0666666666666669
364.5	0.752	0.25600000000000001	2.9375
365	0.752	0.25600000000000001	2.9375
365.5	0.752	0.23999999999999999	3.1333333333333333
366	0.752	0.25600000000000001	2.9375
366.5	0.752	0.23999999999999999	3.1333333333333333
367	0.73599999999999999	0.25600000000000001	2.875
367.5	0.76800000000000002	0.25600000000000001	3.0
368	0.73599999999999999	0.23999999999999999	3.0666666666666669
368.5	0.752	0.25600000000000001	2.9375
369	0.752	0.25600000000000001	2.9375
369.5	0.752	0.23999999999999999	3.1333333333333333
370	0.752	0.25600000000000001	2.9375
370.5	0.752	0.23999999999999999	3.1333333333333333
371	0.73599999999999999	0.25600000000000001	2.875
371.5	0.76800000000000002	0.25600000000000001	3.0
372	0.73599999999999999	0.23999999999999999	3.0666666666666669
372.5	0.752	0.25600000000000001	2.9375
373	0.752	0.25600000000000001	2.9375
373.5	0.752	0.23999999999999999	3.1333333333333333
374	0.752	0.25600000000000001	2.9375
374.5	0.752	0.23999999999999999	3.1333333333333333
375	0.73599999999999999	0.25600000000000001	2.875
375.5	0.76800000000000002	0.25600000000000001	3.0
376	0.73599999999999999	0.23999999999999999	3.0666666666666669
376.5	0.752	0.25600000000000001	2.9375
377	0.752	0.25600000000000001	2.9375
377.5	0.752	0.23999999999999999	3.1333333333333333
378	0.752	0.25600000000000001	2.9375
378.5	0.752	0.23999999999999999	3.1333333333333333
379	0.73599999999999999	0.25600000000000001	2.875
379.5	0.76800000000000002	0.25600000000000001	3.0
380	0.73599999999999999	0.23999999999999999	3.0666666666666669
380.5	0.752	0.25600000000000001	2.9375
381	0.752	0.25600000000000001	2.9375
381.5	0.752	0.23999999999999999	3.1333333333333333
382	0.752	0.25600000000000001	2.9375
382.5	0.752	0.23999999999999999	3.1333333333333333
383	0.73599999999999999	0.25600000000000001	2.875
383.5	0.76800000000000002	0.25600000000000001	3.0
384	0.73599999999999999	0.23999999999999999	3.0666666666666669
384.5	0.752	0.25600000000000001	2.9375
385	0.752	0.25600000000000001	2.9375
385.5	0.752	0.23999999999999999	3.1333333333333333
386	0.752	0.25600000000000001	2.9375
386.5	0.752	0.23999999999999999	3.1333333333333333
387	0.73599999999999999	0.25600000000000001	2.875
387.5	0.76800000000000002	0.25600000000000001	3.0
388	0.73599999999999999	0.23999999999999999	3.0666666666666669
